,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42,ap43,ap44,ap45,ap46,ap47,ap48,ap49,ap50,ap51,ap52,result_x,result_y
252,0,0,-82,0,0,0,0,0,-91,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-97,-50,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
253,0,0,-82,0,0,0,0,0,-91,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-97,-50,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
254,0,0,-83,0,-93,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-93,-49,-95,0,0,0,0,0,20.667466095757472,-103.46430268138647
255,0,0,-85,0,-91,0,0,0,0,0,0,0,0,-95,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,-89,-46,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
256,0,0,-85,0,-91,0,0,0,0,0,0,0,0,-95,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,-89,-46,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
257,0,0,-77,0,-93,0,0,0,-88,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,-69,0,0,-87,-52,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
258,0,0,-79,0,-90,0,0,0,-94,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,-90,0,0,0,0,0,-92,0,0,0,-68,0,0,-89,-50,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
259,0,0,-79,0,-90,0,0,0,-94,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,-90,0,0,0,0,0,-92,0,0,0,-68,0,0,-89,-50,0,0,0,0,0,0,20.667466095757472,-103.46430268138647
260,0,0,-81,0,0,0,0,0,0,0,0,0,-95,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-94,-42,-96,0,0,0,0,0,20.667466095757472,-103.46430268138647
261,0,0,-80,0,0,0,0,0,-95,0,0,0,-95,0,0,0,-57,0,0,-94,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,-94,-45,-96,0,0,0,0,0,20.667466095757472,-103.46430268138647
262,0,0,-84,0,-93,0,0,0,0,0,0,0,-99,0,0,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,-92,0,0,0,-63,0,0,-90,-52,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
263,0,0,-81,0,-94,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,-59,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
264,0,0,-79,0,-92,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,-63,0,0,0,-56,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
265,0,0,-79,0,-92,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,-63,0,0,0,-56,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
266,0,0,-81,0,0,0,0,0,-93,0,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,-64,-94,0,0,-58,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
267,0,0,-80,0,0,0,0,0,-90,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,-65,-94,0,-93,-59,-96,0,0,0,0,0,20.6674623313659,-103.46433117985725
268,0,0,-80,0,0,0,0,0,-90,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,-65,-94,0,-93,-59,-96,0,0,0,0,0,20.6674623313659,-103.46433117985725
269,0,0,-85,0,-89,0,-96,0,-91,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-89,-60,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
270,0,0,-80,0,-89,0,-96,0,-91,0,0,0,-95,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,-98,0,0,0,0,0,-91,0,0,0,-64,0,0,-89,-58,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
271,0,0,-80,0,-89,0,-96,0,-91,0,0,0,-95,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,-98,0,0,0,0,0,-91,0,0,0,-64,0,0,-89,-58,0,0,0,0,0,0,20.6674623313659,-103.46433117985725
272,0,0,-81,0,0,0,0,0,-93,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-92,0,-90,-56,-98,0,0,0,0,0,20.667460135470773,-103.46434559673071
273,0,0,-81,0,0,0,0,0,-93,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-92,0,-90,-56,-98,0,0,0,0,0,20.667460135470773,-103.46434559673071
274,0,0,-81,0,-98,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,-66,0,0,0,-62,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
275,0,0,-83,0,-98,-97,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,-66,0,0,-87,-62,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
276,0,0,-83,0,-98,-97,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,-66,0,0,-87,-62,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
277,0,0,-81,0,-93,0,0,0,0,0,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-91,-62,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
278,0,0,-83,0,-93,0,0,0,-94,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,-65,-96,0,-87,-62,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
279,0,0,-83,0,-93,0,0,0,-94,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,-65,-96,0,-87,-62,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
280,0,0,-82,0,0,0,0,0,-98,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-97,0,0,-61,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
281,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-94,0,-102,0,0,-98,0,0,0,0,0,0,0,0,0,-66,0,0,-92,-63,0,0,0,0,0,0,20.667460135470773,-103.46434559673071
282,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,-65,-96,0,-88,-58,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
283,0,0,-80,0,0,0,0,0,-98,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-67,-94,0,-84,-63,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
284,0,0,-80,0,0,0,0,0,-98,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-67,-94,0,-84,-63,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
285,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-97,0,-56,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,-94,0,0,0,-65,0,0,-84,-62,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
286,0,0,-78,0,0,0,0,0,0,0,0,0,0,-99,-97,0,-62,0,0,-95,0,0,0,0,0,0,0,-92,0,0,0,0,-90,0,0,0,0,0,-92,0,0,0,-65,0,0,-83,-63,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
287,0,0,-78,0,0,0,0,0,0,0,0,0,0,-99,-97,0,-62,0,0,-95,0,0,0,0,0,0,0,-92,0,0,0,0,-90,0,0,0,0,0,-92,0,0,0,-65,0,0,-83,-63,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
288,0,0,-74,0,0,0,-95,0,-92,0,0,0,-97,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-83,-62,-99,0,0,0,0,0,20.66745762587629,-103.46436437219381
289,0,0,-79,0,-96,0,-95,0,-92,0,0,0,-94,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,0,-65,0,0,-87,-56,-99,0,0,0,0,0,20.66745762587629,-103.46436437219381
290,0,0,-79,0,-96,0,-95,0,-92,0,0,0,-94,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,0,-65,0,0,-87,-56,-99,0,0,0,0,0,20.66745762587629,-103.46436437219381
291,0,0,-80,0,0,0,-95,0,0,0,0,0,-98,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-63,0,0,0,0,0,0,20.66745762587629,-103.46436437219381
292,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,-65,0,0,-90,-68,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
293,0,0,-78,0,0,0,0,0,-93,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-95,0,-87,-59,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
294,0,0,-77,0,0,0,0,0,-92,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,-95,0,-86,-56,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
295,0,0,-77,0,0,0,0,0,-92,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,-95,0,-86,-56,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
296,0,0,-76,0,0,0,0,0,-94,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,-91,0,0,0,-63,-92,0,-86,-55,-100,0,0,0,0,0,20.66745825327491,-103.46438717097044
297,0,0,-72,0,0,0,0,0,-98,0,0,0,0,-94,0,0,-54,0,0,-92,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,-91,0,0,0,-67,-95,0,-87,-55,-99,0,0,0,0,0,20.66745825327491,-103.46438717097044
298,0,0,-72,0,0,0,0,0,-98,0,0,0,0,-94,0,0,-54,0,0,-92,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,-91,0,0,0,-67,-95,0,-87,-55,-99,0,0,0,0,0,20.66745825327491,-103.46438717097044
299,0,0,-77,0,0,0,0,0,-95,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-84,-59,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
300,0,0,-79,0,0,0,0,0,-95,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-84,-58,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
301,0,0,-79,0,0,0,0,0,-95,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-84,-58,0,0,0,0,0,0,20.66745825327491,-103.46438717097044
302,0,0,-81,0,0,0,0,0,-92,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,-66,0,0,-88,-62,0,0,0,0,0,0,20.667458566974226,-103.46440762281418
303,0,0,-78,0,0,0,0,0,-91,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-85,-65,-90,0,0,0,0,0,20.667458566974226,-103.46440762281418
304,0,0,-78,0,0,0,0,0,-91,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-85,-65,-90,0,0,0,0,0,20.667458566974226,-103.46440762281418
305,0,0,-80,0,0,0,0,0,-91,0,0,0,-96,-93,-95,0,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,-66,0,0,-85,-66,-99,-96,0,0,0,0,20.667458566974226,-103.46440762281418
306,0,0,-83,0,0,0,0,0,-90,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,-66,-96,0,-84,-66,0,0,0,0,0,0,20.667458566974226,-103.46440762281418
307,0,0,-83,0,0,0,0,0,-90,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,-66,-96,0,-84,-66,0,0,0,0,0,0,20.667458566974226,-103.46440762281418
308,0,0,-82,0,0,0,-96,0,-90,0,0,0,0,0,-94,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-87,-64,-93,0,0,0,0,0,20.667458566974226,-103.46440762281418
309,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-95,0,-86,-67,-91,0,0,0,0,0,20.667458566974226,-103.46440762281418
310,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-95,0,-86,-67,-91,0,0,0,0,0,20.667458566974226,-103.46440762281418
311,0,0,-80,0,0,0,-95,0,-90,0,0,0,-94,-97,-94,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-88,-70,0,-93,0,0,0,0,20.667458566974226,-103.46440762281418
312,0,0,-86,0,0,0,0,0,-95,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,-68,-94,0,-86,-56,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
313,0,0,-86,0,0,0,0,0,-95,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,-68,-94,0,-86,-56,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
314,0,0,-87,0,0,0,0,0,-90,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-89,-55,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
315,0,0,-86,0,-92,0,0,0,-90,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,-69,0,0,-86,-52,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
316,0,0,-86,0,-92,0,0,0,-90,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,-69,0,0,-86,-52,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
317,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,-70,0,0,-84,-52,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
318,0,0,-82,0,-89,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-67,-98,0,-89,-52,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
319,0,0,-82,0,-89,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-67,-98,0,-89,-52,0,0,0,0,0,0,20.667438176517688,-103.46429463475943
320,0,0,-83,0,0,-94,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,-69,0,0,-90,-52,-95,0,0,0,0,0,20.667438176517688,-103.46429463475943
321,0,0,-84,0,0,-94,0,0,0,0,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,-96,0,0,-99,0,0,0,0,0,0,-68,-95,0,-87,-52,-99,0,0,0,0,0,20.667438176517688,-103.46429463475943
322,0,0,-82,0,0,0,0,0,-87,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,-95,0,0,0,0,0,-95,0,0,0,-65,-94,0,-85,-63,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
323,0,0,-82,0,0,0,0,0,-87,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,-95,0,0,0,0,0,-95,0,0,0,-65,-94,0,-85,-63,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
324,0,0,-83,0,-92,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,-64,0,0,-82,-56,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
325,0,0,-82,0,0,0,0,0,-92,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-63,0,0,-82,-57,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
326,0,0,-82,0,0,0,0,0,-92,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-63,0,0,-82,-57,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
327,0,0,-81,0,0,0,0,0,-90,0,0,0,0,0,0,0,-53,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,-64,0,0,-83,-56,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
328,0,0,-84,0,-95,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-82,-57,0,-98,0,0,0,0,20.66744005871378,-103.4643268212676
329,0,0,-84,0,-95,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-82,-57,0,-98,0,0,0,0,20.66744005871378,-103.4643268212676
330,0,0,-80,0,0,0,0,0,-90,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-54,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
331,0,0,-82,0,0,0,0,0,-91,0,0,0,0,0,0,0,-58,0,0,-94,0,0,0,0,0,0,0,-91,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-67,0,0,-83,-58,0,0,0,0,0,0,20.66744005871378,-103.4643268212676
332,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-81,-58,0,0,0,0,0,0,20.66743754911898,-103.46434324979782
333,0,0,-86,0,0,0,0,0,-90,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,-66,-99,0,-88,-60,0,0,0,0,0,0,20.66743754911898,-103.46434324979782
334,0,0,-85,0,0,0,-98,0,-90,0,0,0,-98,0,0,0,-52,0,0,0,0,0,0,0,0,0,-99,-98,0,0,0,0,-95,0,0,0,0,0,-97,0,0,0,-66,-96,0,-88,-61,-99,0,0,0,0,0,20.66743754911898,-103.46434324979782
335,0,0,-85,0,0,0,-98,0,-90,0,0,0,-98,0,0,0,-52,0,0,0,0,0,0,0,0,0,-99,-98,0,0,0,0,-95,0,0,0,0,0,-97,0,0,0,-66,-96,0,-88,-61,-99,0,0,0,0,0,20.66743754911898,-103.46434324979782
336,0,0,-88,0,0,0,0,0,-91,0,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,-68,0,0,-90,-55,0,0,0,0,0,0,20.66743754911898,-103.46434324979782
337,0,0,-84,0,0,0,0,0,-90,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,-94,0,0,0,-67,0,0,-90,-52,0,0,0,0,0,0,20.66743754911898,-103.46434324979782
