,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42,ap43,ap44,ap45,ap46,ap47,ap48,ap49,ap50,ap51,ap52,result_x,result_y,result_z
425,0,0,-67,0,-94,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,-87,-61,0,-100,0,0,0,0,20.667446019001297,-103.46444249153137,0
426,0,0,-66,0,-93,0,0,0,-94,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,-59,0,0,-86,-57,0,0,0,0,0,0,20.667446019001297,-103.46444249153137,0
427,0,0,-72,0,-92,0,0,0,-94,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-65,0,0,0,0,0,0,20.667446019001297,-103.46444249153137,0
428,0,0,-72,0,-92,0,0,0,-94,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-65,0,0,0,0,0,0,20.667446019001297,-103.46444249153137,0
429,0,0,-71,0,0,0,0,0,-96,0,0,0,0,0,0,0,-61,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-90,-65,0,0,0,0,0,0,20.667446019001297,-103.46444249153137,0
430,0,0,-74,0,-92,0,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-63,0,0,0,0,0,0,20.667446019001297,-103.46444249153137,0
431,0,0,-74,0,-92,0,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-63,0,0,0,0,0,0,20.667446019001297,-103.46444249153137,0
432,0,0,-78,0,-96,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-95,-63,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
433,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,-66,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
434,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,-66,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
435,0,0,-80,0,0,0,0,0,-98,0,0,0,0,-95,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-90,-62,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
436,0,0,-74,0,0,0,0,0,-95,0,0,0,0,-95,0,0,-68,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-90,-67,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
437,0,0,-74,0,0,0,0,0,-95,0,0,0,0,-95,0,0,-68,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-90,-67,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
438,0,0,-79,0,-95,0,0,0,-93,0,0,0,0,0,0,0,-73,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-87,-65,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
439,0,0,-79,0,0,0,0,0,-91,0,0,0,0,0,0,0,-71,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-88,-68,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
440,0,0,-79,0,0,0,0,0,-91,0,0,0,0,0,0,0,-71,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-88,-68,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
441,0,0,-74,0,-95,0,0,0,-93,0,0,0,0,0,0,0,-71,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-87,-68,0,0,0,0,0,0,20.66743096143241,-103.4644391387701,0
442,0,0,-71,0,0,0,0,0,0,0,0,0,0,-98,0,0,-68,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-95,-72,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
443,0,0,-76,0,-97,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-88,-65,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
444,0,0,-77,0,-94,0,0,0,0,0,0,0,0,-96,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-89,-64,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
445,0,0,-77,0,-94,0,0,0,0,0,0,0,0,-96,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-89,-64,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
446,0,0,-70,0,0,0,0,0,-93,0,0,0,0,0,0,0,-70,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,-66,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
447,0,0,-74,0,-93,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-89,-66,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
448,0,0,-74,0,-93,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-89,-66,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
449,0,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,0,-67,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,-76,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
450,0,0,-81,0,0,0,0,0,-91,0,0,0,0,0,0,0,-66,0,0,-90,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-73,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
451,0,0,-81,0,0,0,0,0,-91,0,0,0,0,0,0,0,-66,0,0,-90,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-73,0,0,0,0,0,0,20.667419981954158,-103.46444182097912,0
452,0,0,-79,0,0,0,0,0,0,0,0,0,0,-95,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,-91,-65,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
453,0,0,-79,0,0,0,0,0,0,0,0,0,0,-95,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,-91,-65,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
454,0,0,-76,0,-91,0,0,0,0,0,0,0,0,0,-96,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,-88,-64,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
455,0,0,-74,0,-91,0,0,0,0,0,0,0,0,0,-97,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-90,-68,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
456,0,0,-74,0,-91,0,0,0,0,0,0,0,0,0,-97,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-90,-68,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
457,0,0,-78,0,-90,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,-94,0,0,0,-71,0,0,0,-68,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
458,0,0,-79,0,-94,0,0,0,0,0,0,0,0,0,-94,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,-72,0,0,-90,-70,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
459,0,0,-79,0,-94,0,0,0,0,0,0,0,0,0,-94,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,-72,0,0,-90,-70,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
460,0,0,-78,0,-90,0,0,0,-98,0,0,0,0,0,0,0,-71,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,-90,-66,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
461,0,0,-78,0,-91,0,0,0,0,0,0,0,0,-97,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,-67,0,0,0,0,0,0,20.66740272848673,-103.46445824950933,0
462,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-95,0,-91,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-67,-93,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
463,0,0,-75,0,-92,0,0,0,0,0,0,0,0,0,0,0,-72,-96,0,-91,0,-72,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-68,-93,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
464,0,0,-75,0,-92,0,0,0,0,0,0,0,0,0,0,0,-72,-96,0,-91,0,-72,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-68,-93,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
465,0,0,-69,0,-94,0,0,0,-95,0,0,0,0,0,0,0,-70,0,0,0,-88,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-85,-69,0,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
466,0,0,-70,0,-94,0,0,0,-93,0,0,0,0,0,0,0,-72,-97,0,0,-89,0,0,0,0,0,0,-92,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-63,0,0,-86,-67,-96,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
467,0,0,-70,0,-94,0,0,0,-93,0,0,0,0,0,0,0,-72,-97,0,0,-89,0,0,0,0,0,0,-92,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-63,0,0,-86,-67,-96,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
468,0,0,-68,0,0,0,0,0,-93,0,0,0,0,0,0,0,-71,0,0,0,-90,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-85,-67,0,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
469,0,0,-70,0,-91,0,0,0,-94,0,0,0,0,0,0,0,-71,0,0,0,-90,0,0,0,0,0,0,-94,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-64,-98,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
470,0,0,-70,0,-91,0,0,0,-94,0,0,0,0,0,0,0,-71,0,0,0,-90,0,0,0,0,0,0,-94,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-64,-98,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
471,0,0,-77,0,0,0,0,0,0,0,0,0,0,-94,0,0,-75,0,0,0,-90,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-69,0,0,0,0,0,0,20.66740178738845,-103.46448104828596,0
472,0,0,-67,0,-93,0,0,0,-95,0,0,0,0,0,-91,0,-66,0,0,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-81,-71,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
473,0,0,-67,0,-93,0,0,0,-95,0,0,0,0,0,-91,0,-66,0,0,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-81,-71,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
474,0,0,-68,0,-91,0,0,0,0,0,0,0,0,-99,-94,0,-66,0,0,-89,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-82,-69,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
475,0,0,-67,0,-91,0,0,0,0,0,0,0,0,-99,-94,0,-67,0,0,-90,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-83,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
476,0,0,-67,0,-91,0,0,0,0,0,0,0,0,-99,-94,0,-67,0,0,-90,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-83,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
477,0,0,-66,0,-93,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,-72,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-86,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
478,0,0,-68,0,0,0,0,0,-95,0,0,0,0,0,0,0,-64,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-85,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
479,0,0,-68,0,0,0,0,0,-95,0,0,0,0,0,0,0,-64,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-85,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
480,0,0,-67,0,-94,0,0,0,0,0,0,0,0,0,-95,0,-66,0,0,-89,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-70,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
481,0,0,-68,0,0,0,0,0,-97,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,-66,0,0,-85,-72,0,0,0,0,0,0,20.667419354555385,-103.46448104828596,0
482,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-76,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-69,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
483,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-76,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-69,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
484,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-102,0,0,0,-74,0,0,0,0,0,0,0,-94,0,0,0,0,-96,0,0,0,0,0,0,0,-65,0,0,-87,-68,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
485,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-63,0,0,-96,0,0,0,0,0,0,0,0,0,-95,0,-95,0,0,0,0,0,0,0,0,0,0,-64,0,0,-86,-70,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
486,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-63,0,0,-96,0,0,0,0,0,0,0,0,0,-95,0,-95,0,0,0,0,0,0,0,0,0,0,-64,0,0,-86,-70,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
487,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-86,-67,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
488,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-73,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
489,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-73,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
490,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-88,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-88,-68,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
491,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-98,0,-66,0,0,-92,-92,-75,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,-66,0,0,-85,-68,0,0,0,0,0,0,20.667435039524126,-103.4644840657711,0
492,0,0,-71,0,0,0,-98,0,0,0,0,0,0,0,-96,0,-74,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-99,0,0,0,0,0,0,0,-62,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
493,0,0,-71,0,0,0,-98,0,0,0,0,0,0,0,-96,0,-74,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-99,0,0,0,0,0,0,0,-62,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
494,0,0,-64,0,0,0,0,0,0,0,0,0,0,-94,-97,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,-63,0,0,-85,-73,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
495,0,0,-67,0,0,0,0,0,0,0,0,0,0,-94,-98,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,-98,0,0,0,0,0,-63,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
496,0,0,-67,0,0,0,0,0,0,0,0,0,0,-94,-98,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,-98,0,0,0,0,0,-63,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
497,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,-63,0,0,-84,-72,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
498,0,0,-66,0,0,0,0,0,0,0,0,0,0,-96,-95,0,-67,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-99,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-87,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
499,0,0,-66,0,0,0,0,0,0,0,0,0,0,-96,-95,0,-67,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-99,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-87,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
500,0,0,-67,0,-97,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-87,-77,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
501,0,0,-67,0,-97,0,0,0,0,0,0,0,0,0,-96,0,-68,0,0,-91,0,-76,0,0,0,0,0,0,0,-94,0,-94,0,0,0,0,0,0,0,0,0,0,-63,0,0,-83,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202,0
502,0,0,-67,0,0,0,-96,0,0,0,0,0,0,0,0,0,-72,0,0,-85,0,-74,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,-94,0,0,0,0,0,-62,0,0,-90,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
503,0,0,-71,0,0,0,-95,0,0,0,0,0,0,0,0,0,-74,0,0,-88,0,-70,0,0,0,0,0,0,0,-93,0,-94,0,0,0,0,-99,0,0,0,0,0,-63,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
504,0,0,-71,0,0,0,-95,0,0,0,0,0,0,0,0,0,-74,0,0,-88,0,-70,0,0,0,0,0,0,0,-93,0,-94,0,0,0,0,-99,0,0,0,0,0,-63,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
505,0,0,-70,0,0,0,-96,0,0,0,0,0,0,0,0,0,-72,0,0,0,-86,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,-98,-62,0,0,-85,-72,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
506,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-96,0,-70,0,0,-90,0,0,0,-83,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,-61,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
507,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-96,0,-70,0,0,-90,0,0,0,-83,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,-61,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
508,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,-62,0,0,-85,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
509,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-88,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,-92,0,0,0,0,0,-62,0,0,-87,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
510,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-88,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,-92,0,0,0,0,0,-62,0,0,-87,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
511,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,-89,0,0,0,-84,0,0,0,0,0,0,0,-97,0,0,0,0,-95,0,0,0,0,0,-62,0,0,-86,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688,0
